Names,PC1,PC2,PC3,PC4,PC5,PC6
Geneva College,-1.5488725230532794,-0.7690050401530523,-0.8081650290745372,-0.29046191957404255,0.25341279387924265,0.9598441544265224
George Fox College,-1.749802486798327,-1.186773634433225,-0.3642114303472075,-1.081191369151954,-0.30724516056945234,-0.826724636466585
George Mason University,0.06200135794360681,3.0769313424476086,-0.34908870083507887,1.0159445376985932,2.3435142470888572,0.7526872783588074
George Washington University,3.5257690269998623,0.29569831556810466,0.9451410890646497,-0.7733522691838827,1.635919376350833,0.14475621640535932
Georgetown College,-0.865752671227647,-1.0823045164511855,-0.519984509906432,0.2826235774683429,-0.34646733247216277,0.32794383409889855
Georgetown University,5.568401183284643,-0.7322475716785769,1.3100452658405197,-1.0814047340412871,0.10315179643625064,-0.2746640252168161
Georgia Institute of Technology,3.5240384977834855,1.840301136295308,-0.1775795726498659,0.5075124656610731,-2.678850983790006,1.6767300703873775
Georgia State University,-1.7418451265354082,4.70609054258661,2.5574247807471306,2.9431026568019356,1.3245075238937412,-1.1393102690078538
Georgian Court College,-1.6800782492555637,-1.367277525970378,-0.4162776588074067,-1.0603337198307894,-0.19675160012127346,-0.16522306141881374
Gettysburg College,2.9233525593023715,-1.7690265519530148,-0.9690672778894178,0.28798182345352863,0.13856718844641366,0.1959248495373959
Goldey Beacom College,-5.662905395875164,1.114526087152383,0.29361313850653054,-1.5627423756375107,-1.014504439890511,0.28780184601639475
Gonzaga University,0.7141065798584606,-0.4756910010071843,0.7606164894886693,0.9497354652992747,-0.6238952191008298,0.005245819691647366
Gordon College,-0.3459203766508913,-1.3426960057136759,-0.7951134279649962,0.4692615509598138,-0.07703417645746904,-0.37327074574185043
Goshen College,-1.0421071074130484,-1.9069575275780044,0.4158323388979084,-1.3708429383595804,-1.2319527129144874,-0.6230629995031108
Goucher College,2.0718204376641842,-2.4334842941237733,0.4067676849739957,-0.04041905994259631,0.8347584295617011,-0.522954276078566
Grace College and Seminary,-2.066936572034231,-1.2023399195091118,-1.1192990787246708,-0.7662005238749504,-0.3538921707198773,-0.9441723830097958
Graceland College,-3.0906199289735543,0.2793754090263389,-0.6249990478677323,-0.004637507398803375,-0.24478012496108592,0.7891227784387916
Grand Valley State University,-1.2884488337257098,2.6070621638078775,-0.9604220136491955,-0.5416733258609838,-0.15607987286160555,0.47015551271689704
Green Mountain College,-1.689049182588617,-1.0295248139806,-1.3949675692521748,0.4220128092519308,0.5493601447188108,-0.07439160343112682
Greensboro College,-2.0444638350578677,-0.7026005028498246,0.30286082143896514,0.529531727996514,0.39226093522990985,-0.35625038719916907
Greenville College,-1.8322053773993072,-1.1950424961094364,-0.5956044193605803,-0.8159479133604463,0.3483193088149078,-0.3428875757667285
Grinnell College,3.4709888089863234,-2.8553109148845133,-1.1880683550475393,0.2733605899153101,-0.8132127109801127,-0.7841611704254605
Grove City College,-0.20420951130649626,-0.5543916999773908,-1.7998537361210405,-0.6087792860096766,-2.6901240729241835,1.38075676874257
Guilford College,-0.13243228039080512,-1.1457017983165108,-0.6808600884660696,0.39698198509906196,1.0995069886169855,0.257720479981048
Gustavus Adolphus College,1.5147850413319228,-1.9272108362633567,-1.7038432284326024,0.3070052751641729,-1.0405108569637898,-0.30884393478651906
Gwynedd Mercy College,-1.1051117276688707,-2.357398188308905,0.0514844134939722,-3.149075817461649,0.02918017217056037,-0.4579015663523195
Hamilton College,3.721937510182504,-2.916214266844524,-1.5292886175661224,0.15609611406755908,0.03978482661580699,-1.0894783673119282
Hamline University,1.0609985336494896,-1.6036727288888137,-1.1025442843359194,1.101053206465595,-0.05836256957536542,0.12228314991092243
Hampden - Sydney College,1.0679208002736509,-1.9905316943123552,-0.3913208976490975,0.9515039383450756,0.8184044540273993,0.978377443006152
Hampton University,-0.7293947864593805,1.698833318562194,0.46734226080446667,-1.1403884158079394,-1.1453718470891676,-0.21630501190920082
Hanover College,-0.042989285825678264,-1.0200347043264664,-0.2627456786198645,0.994185938405081,-0.7781160104038233,-0.4094688166768875
Hardin-Simmons University,-2.303930582806764,0.44779958980075757,1.481577149486566,1.3910250986011985,-0.4326922339836052,-0.0504762083492965
Harding University,-0.268785067280748,-0.2480644509754825,-0.5109577979542809,0.2483523716880056,-1.8686938847762389,1.436366897194328
Hartwick College,0.8347216871175699,-1.6938243188215685,-0.5609419706604352,-0.32297964684619934,0.9784038200837161,0.09232185779253325
Harvard University,7.694199040753756,-1.241920411895779,0.7927961748522037,-0.7925842533331595,-0.970458212465667,-1.8365863818308037
Harvey Mudd College,5.6394788277762675,-3.5908905179852417,0.819886485175388,0.5705855861111868,-0.8254356829887262,0.4402895745762631
Hastings College,-2.061220138974533,-0.48740020335307116,0.5485915444621585,-0.13022274373454362,-0.8870906263710585,-0.865650210872598
Hendrix College,0.7845129361035259,-0.9967329813995996,-0.5240786410809626,1.8267221357554837,-1.6570038606886035,0.00680566185439847
Hillsdale College,0.771521001096743,-1.8102419227280706,-0.947920646135294,0.10818882889621594,-0.08893918529609146,-0.3447752296982461
Hiram College,1.2705037861428718,-2.0214364620627885,-0.6929497425012178,0.48397460722340213,0.06506851263899123,-0.5663976972133365
Hobart and William Smith Colleges,2.4496440916518707,-1.8763021957577144,-0.398302813249493,0.36247963846961495,1.6711294150691105,0.8852963320451165
Hofstra University,1.6575379930671597,1.6746122154865013,1.6771316933501825,-0.7453486788276484,1.1454945147961826,2.127140699453849
Hollins College,1.26503642615071,-2.409673299267283,-0.3264044124613533,0.23910523869506214,0.6561548209089727,-0.11739454960772128
Hood College,1.2642141473754005,-2.046182030936518,-0.6896713749802508,0.39922626415278123,0.9076057234705187,0.32027006147825776
Hope College,0.7696535261812489,-1.2856096961793029,-0.6742384625323695,-0.018437219719768794,-0.6859856852102448,-0.2772166548227869
Houghton College,0.004161802337675023,-0.7060891276476409,-0.4364699537907086,1.4514103634556048,-0.7804611674804807,0.1714857587111994
Huntingdon College,-1.876243996742778,-0.6984607573098731,0.317875993024244,0.17019798579898007,0.08398436839246125,-0.5482553242105584
Huntington College,-1.250681991658021,-1.1457859494403375,-0.6432055279989438,0.7612066391318557,0.3003996522467152,-1.369619596773309
Huron University,-5.104045872783565,-0.0007398828524696576,1.8741874448144937,-1.657608385818329,0.047590018642648516,-1.3691542448660539
Husson College,-3.762384174605806,0.03976400773180534,-0.9732881436955121,-1.7906377175650738,-0.12229925506255351,0.15989996312040244
Illinois Benedictine College,-0.013045722675775147,-1.0776509375930245,0.4943708958889772,0.8078127711019878,0.2212605469309419,0.43794753470870806
Illinois College,-0.8992292423018337,-0.7700892426054772,-0.18856091697605284,0.6201850015776116,-0.7742051298597458,0.5588188553112292
Illinois Institute of Technology,1.2980561549370653,-1.2797886514370715,-0.26213064001280983,0.5732345232781482,0.06542997267334691,-0.2214203661440618
Illinois State University,-0.400858647875367,4.770047903574958,-0.2997154685475934,-0.010674594191264847,-0.006935753807538976,-0.049460211169564124
Illinois Wesleyan University,1.9439953056830623,-1.6648669825417428,-1.4447107274217195,0.32291027037678577,-1.0663918528462644,-0.02104599863430875
Immaculata College,-1.243589749977324,-1.5950448420066912,0.07373381020710562,-0.9737540916119575,0.7291358027151944,-0.3225779256996978
Incarnate Word College,-0.7922892145664373,-0.45676046509154855,1.8001375380762257,-0.4390915764824805,-0.5376300635945126,0.3461303238286672
Indiana State University,-1.2033019247616996,3.910828397648539,0.8055581859596482,-0.07725241066783536,0.3495668193150401,-0.5686303143488457
Indiana University at Bloomington,3.511494655811731,8.045515650341837,-1.3117322673557528,-2.278397482870662,-0.6656592600150224,0.26239511385734743
Indiana Wesleyan University,-3.8402475441326995,1.3577639692040675,-0.8212164020676148,0.10839522758476222,-0.8906694561261452,3.2800859693192774
Iona College,-0.18213118160296854,0.6466802691976767,0.14953634750925465,-0.928818076249112,2.3451251136515467,0.8143663085959983
Iowa State University,1.368514779547493,4.922203343263746,-0.47148806347132083,-0.3736719751884795,-0.9882365923050331,0.32611220279376396
Ithaca College,1.3391352171223174,0.2866667465966152,0.2037056572952384,-2.307669192101227,1.1052157766794082,0.4755736728710448
James Madison University,1.745644533149335,2.0369986768809905,-2.1181356279402825,-1.4552659315148722,-0.7203772209461922,1.189709927784789
Jamestown College,-2.9658391719913175,0.1002284818794763,-1.5708637701733166,-1.0652851883431544,-0.6060676923084837,-0.016881174145786538
Jersey City State College,-2.671149550785648,1.128883080299681,0.2133306198185957,0.137912513343205,1.1563252637410144,-1.0635679599627925
John Brown University,-1.440925396176011,-0.8300586966811904,-0.6261875787842108,5.3774195398370326e-05,-0.6634518587247855,-0.5272303858224235
John Carroll University,1.2394982148543996,-0.8326358193887445,-0.9441472775882055,-0.011058804874642898,0.8374583075607432,1.504536153082857
Johns Hopkins University,8.047182206825608,-2.6179984408979364,2.027323810140263,-1.0783503898273405,1.0202080518124543,-3.3699517524040177
Johnson State College,-2.1549209698546945,-0.23083787470241374,-0.41135275312895814,1.069886944462219,2.1713495341375233,0.3790672013510326
Judson College,-2.695263181850277,-1.376140127593625,0.8338815763238512,-1.6743475647953578,0.08011361656482399,-1.1080417528335818
Juniata College,1.6116550426425567,-2.0418562748629396,-1.3290095269022528,0.9905415154971772,0.5362408369795287,0.31126715330302546
Kansas State University,0.11702220241572799,3.844882838293727,-0.23063355178812828,0.3742738952216181,-0.8391076458035738,0.035452436530084015
Kansas Wesleyan University,-2.385725958680857,-0.7342998690513679,0.0518710736971139,-0.611089886172633,-0.45153985167694516,-0.5016805013149022
Keene State College,-1.9573129080531417,0.7836386145559574,-0.5290736220894438,-0.26495566157669165,1.1658873127250928,0.2654852157492294
Kentucky Wesleyan College,-1.5761230035233063,-1.2778536398635767,0.042835830956732296,-0.5638481892704296,-0.4551161940933824,-0.5368286837953169
Kenyon College,2.926332000090205,-2.3224758062977764,-0.15653498427279763,0.4106078283154473,-0.6693718282266921,1.0266416167454244
Keuka College,-1.0498858383231495,-1.469350117960984,-0.1159894306298049,0.21155929788079536,0.5145753514087084,0.510084400798698
King's College,-0.508304351664988,-1.1665033166719014,-0.5944839976586778,-0.4335942105905638,0.16066252260992472,-0.19353203795786084
King College,-0.9697091411412875,-0.7638650140187436,1.7232071064887207,0.5227055656095054,-1.8858391888125512,-1.1481799743407186
Knox College,1.9331161168161632,-2.0426878058415747,-1.1107080390467654,0.9809761632820334,-0.46179063995519654,-0.26506292379390495
La Roche College,-2.079195948799274,-0.6096046528098881,0.5503657575032326,-0.2027965219070651,0.8647491868165601,0.35229677151913574
La Salle University,0.598767440707945,0.5448488727698253,0.8830213295305192,1.237210952873635,0.9643398942234596,-0.5214901917635953
Lafayette College,3.081533617573869,-1.8587938757748923,-0.020370257482117637,-0.14258295953558398,1.0147320981588608,0.38102202563978366
LaGrange College,-1.3383039616396968,-0.4886684649218695,1.0057662451872773,0.5817806083452869,0.0951754072403806,0.7961467046841645
Lake Forest College,1.694738596615474,-1.5843288591628457,1.819201761626733,0.7980812107613486,-0.14559504357587963,1.165984199030069
Lakeland College,-2.1946297593267716,-0.44476896096063684,-0.3646924160324231,-0.38654967540494645,-0.11828217838509221,0.14483192983335672
Lamar University,-3.1137597005598234,2.4037725996032373,0.2545712572027717,0.7329142670560186,0.7319308219688693,-0.6206644111904422
Lambuth University,-2.9420271129394546,0.07546137893077161,0.40454259704971846,-0.1387230415484565,-0.4443680154786323,0.30238862386538806
Lander University,-2.753128755593843,0.7062515003766809,-0.007091207284547248,0.7705274079323732,-0.19682671369046847,0.054299165769766455
Lawrence University,2.342185402838197,-2.636521768932892,-0.4105493413166645,0.3139011918414494,-1.1492041001133724,-0.49515461925333176
Le Moyne College,1.072754231397758,-1.2400294948075186,-1.4165807287774423,0.6974445622137435,0.2413645641667931,0.3813735754082358
Lebanon Valley College,0.6533933477548043,-1.5359399797518483,-0.9320497529450495,0.3078521029114912,0.4423078563004783,-0.1580933693242602
Lehigh University,4.152171099447069,-0.8490761042394404,0.18428954935579456,-0.22327215129995018,0.057032357575721844,1.172704975929725
Lenoir-Rhyne College,-0.24271946461264918,-0.9734578764247637,-0.8538756151866708,1.1940938982430258,0.5515530617136706,-0.2959481163631098
Lesley College,-1.6377967607857749,-0.32383098893880613,-1.0101437333173666,0.9007359186484017,1.426276815071162,2.275401947180505
LeTourneau University,-1.7213933882861332,-0.415915054081046,-0.006822848622994603,0.12376678886415705,-0.7224020971476428,0.9857679331107513
Lewis and Clark College,1.8044942776080741,-1.1224473378670106,-0.6096484098739342,1.0230645799645335,0.8137208287218206,-0.07791601691559719
Lewis University,-2.824908577856048,-0.3176290256494564,0.4244913129737312,-2.0329271436625453,0.6443015936313673,-0.5386156092731357
Lincoln Memorial University,-1.7772689284493524,-0.40426373957804307,-0.08797651039961031,0.5643307099374947,-1.263401123726478,0.13306965892371486
Lincoln University,-2.1667636711811196,0.01414179738025166,-0.2858746938166668,0.5315967758852831,0.11119047929558507,-1.2884162670613324
Lindenwood College,-1.8158572007971938,1.083624993079158,2.8665367562257056,0.7928833223619733,-0.5481155976086336,2.65875799035342
Linfield College,1.3447556490386212,-1.0634365955561773,-1.192164625856957,1.0891293707451437,-0.6088487150766019,0.8575104385254853
Livingstone College,-0.9624450506068256,-0.9919982585384173,0.7180771940893212,-0.31868863196115366,-0.6701113081683606,1.2160069591877662
Lock Haven University of Pennsylvania,-2.4329095335538877,0.10631767995679084,-1.9880195681414206,-1.6224949481937834,-0.03974710217933178,-0.8206416749095916
Longwood College,-1.3307042792882353,0.6929741097265205,0.024994914261918393,0.67866447553793,-0.3388146572483588,0.4079816584482052
Loras College,-1.4083890386629474,-0.7551373646792713,-0.30105732678224323,-0.951177013855828,-0.07648436149875552,-0.13456359485892522
Louisiana College,-1.4316925965468406,-0.24214388282161936,0.3530053208268888,0.35387122073438537,-1.2377568876014586,-0.8365445827656357
Louisiana State University at Baton Rouge,0.18836864546403848,4.907458698422739,0.4769447385134813,0.9471145681794441,-0.452266218737356,-0.7932774482988131
Louisiana Tech University,-2.230298426970343,2.447077242982172,-0.07367962650186027,0.8279015168071951,-1.0633991463775787,0.4111946005992024
Loyola College,1.3983029213362632,-0.577996092041342,-0.3615556968880125,-0.32996492561442686,1.2872637524590465,1.1939694431530843
Loyola Marymount University,1.6836156892158025,-0.3369849198217015,0.04699060552117509,-0.07675947207848229,0.7587928992087022,0.5528840871000875
Loyola University,0.6855813488944363,-0.5218201845360019,0.3385903284473947,0.3039273106079343,0.9381288684266575,0.48922598729126854
Loyola University Chicago,1.6468142943713864,0.6924474390931491,1.9915054199269169,0.8946389097315286,1.5517924526475035,-0.7927767075547801
Luther College,0.8647182655177023,-1.433665038226343,-0.9045933012344768,-0.03170859264316241,-0.9795616030556729,0.7861619363660838
Lycoming College,-0.4467214939827969,-1.3172582370894257,-0.7085667214046866,-0.0619461075591679,0.6871546632161379,0.29115255792667555
Lynchburg College,-1.3964563883548389,-1.1569878277816195,-0.38107854087728726,-1.3720652451951443,1.7819485121064915,-0.1984671940474545
Lyndon State College,-2.913166398957946,-0.8502337918088708,-0.10032798753730678,-1.1198622402403193,1.1916370178570754,-0.09807363018874309
Macalester College,2.6918960987966636,-1.9388052618086276,-0.6251629389497277,0.3362684775696362,-0.5966556560343872,-0.01811247332844439
MacMurray College,-2.1592149996358563,-1.5057251189465692,0.2764048078800121,-1.497375138490159,-0.03703392808997142,-0.7030772990462365
Malone College,-2.9779954289246304,-0.3816337651255321,-0.3874771630324552,-1.44468139104864,-0.7038215619203061,-0.22355468264432293
Manchester College,-0.9596375544297545,-0.991407831482775,0.2396651595653077,-0.11983170421435943,-0.5749610473131929,-0.3691614438099771
Manhattan College,1.397969183178956,-0.7948131592753432,0.1234114777851464,0.6231427842518146,1.3817913942900355,0.379410503215908
Manhattanville College,1.3766316198977033,-1.9963035748934275,-0.7198656247768203,0.762386687541686,2.2957554644315503,0.46398371948999145
Mankato State University,-2.4962483283590173,2.4790862168973358,-0.8110243554500572,-0.4784904022537216,-0.41313850676046876,-0.2540769991817092
Marian College of Fond du Lac,-2.979192599812346,-1.072628823791097,0.4128799212625262,-2.3034136580627242,-0.6321572983520021,-1.3003570427704745
Marietta College,1.0168258119056526,-1.626677439488683,-1.1659481010502124,0.4427565946466362,0.02622588028917152,0.43519556295251854
Marist College,-0.09007772788722543,0.1623741813552093,-0.48690008973875365,-0.6018401126091191,1.4553341991689204,0.8536223646750484
Marquette University,2.0477251782166133,1.152581416796262,0.1775549470537382,0.24253036361093155,-0.3005665054583645,0.15440921770328941
Marshall University,-0.5617377043658286,2.778549889871614,0.46936484034818665,0.580528696427656,0.1214234623271492,0.6860997231753122
Mary Baldwin College,1.2315984665868314,-2.7560241014581077,0.7704439446708681,-1.119966531760333,1.0798855350911494,-0.02460015097612815
Mary Washington College,0.5465472482103662,0.4035319897577779,0.20173509971895012,0.2790803766291352,-1.3463550110947624,1.0543157227928677
Marymount College Tarrytown,0.05894182550261579,-1.8687162863706193,0.4004227824646364,-0.11553499683429147,2.070185645125776,0.4083809565071598
Marymount Manhattan College,-0.6357921596499093,-1.471057581947619,-0.13575017370722708,-0.6993117723904455,2.2398114755609098,-0.6227946083988066
Marymount University,-0.9545366396663346,-1.0331880146657517,0.012958878953160379,0.14060949108581874,2.0057318731842013,-0.12961095923411575
Maryville College,0.005488193688740772,-1.2678198109860335,0.10003658508744462,1.1333769273298733,-0.10237781429717309,-0.6208245372053965
Maryville University,-1.9601406574236633,-0.5831782862537893,0.12332019194758392,-0.6948132082688571,0.14367397172101762,-0.7833420341717096
Marywood College,-0.6630160341337351,-1.3078541439264115,-0.03138273024191112,-0.498470534996319,0.42506383111238666,0.3161125278938312
Massachusetts Institute of Technology,6.741215495253702,-1.962121196034367,1.7016083599040295,-0.013969209581556853,-0.9792538533900393,-0.5320662608673462
Mayville State University,-3.630720448816522,0.28759300657822917,0.6191852209595338,0.630002020501867,-0.16055302728185697,-0.08442780297225773
McKendree College,-2.002193282978364,-0.38298113956500596,-0.7176406373872243,0.511296333645334,0.17460282099505267,0.47493985708797426
McMurry University,-2.5790369051971815,-0.31705023016564376,0.34241079920672507,0.24131766691300222,-0.395920378082876,-1.4983609133616778
McPherson College,-2.3069879754765674,-1.0868521939045683,1.7987416022907845,-0.5135178172825983,-0.8972483594504725,-1.5995305081165199
Mercer University,1.436064687788651,-0.591272432432229,-0.5368443590784211,1.0496463867539834,0.028812859450246097,-0.6857718765270806
Mercyhurst College,-1.8559463384381145,-0.8433022699856135,-0.9643465690009247,-1.3913556000809408,-0.17547391315073246,0.0036968465686187425
Meredith College,-0.5922380702727679,-0.683790182508465,-0.837790349952466,0.7745560536380142,-1.0630994326584213,-0.15659269278514296
Merrimack College,-0.29567441805459294,-0.770535113571494,-0.9733429766537165,-0.5635448197550282,1.7990195490520369,0.27162356114636366
Mesa State College,-4.24933479286954,1.8737014540252388,-0.24295230143523786,-0.6518457199201171,-0.3940990108343716,1.0978789342240869
Messiah College,0.25476092567225883,-1.113009070715698,-0.7081395238261743,-0.6044014304398034,-0.328370900500121,0.32242227260218276
Miami University at Oxford,1.6478580596009533,3.6800670724138205,-1.5506340071078037,-1.1748002374292315,-0.152174079917358,0.4210141474532924
Michigan State University,4.363229511396819,8.422860207547595,-2.1735750627630734,-2.6197922712195214,1.0938552551803966,-0.441853030638849
Michigan Technological University,0.644259204454902,0.5702124616842966,0.7565903089786529,0.4802846276538034,-1.4555814589498273,1.9595273554985
MidAmerica Nazarene College,-3.90770999686983,0.7768825543923122,5.377026466078048,-1.1067167194260823,-2.4628370371833013,-0.04513912645779715
Millersville University of Penn.,-0.340333105131,1.139557397542368,-0.9338775471040196,-0.2877162652865092,-0.28987957304175077,-0.04199617589632882
Milligan College,-1.5408912023095735,-0.9591527497613563,0.010730611148325816,-0.18865503676618237,-0.6590000423971694,-0.14121140183337433
Millikin University,-0.16607529387618422,-1.3046302928499593,-0.5304911457664803,-0.6250702863255959,-0.2227158554774244,-0.3048850073093859
Millsaps College,0.5184380319195829,-1.30951323317739,0.08817741918942427,1.004481080856829,-0.21599427707232308,-0.1341517311704695
Milwaukee School of Engineering,-1.6561104600642804,-0.21701222633591716,2.4975675391302383,-1.718036474291004,-2.4477581633811933,1.1657892023528145
Mississippi College,-1.2979124913060112,-0.20993569443077315,-0.6003063257503615,1.0117190355812324,-1.0762027632318547,0.8332067266467476
Mississippi State University,-0.46989953009307145,2.0117317692797565,-0.6601424021793115,0.242393409850672,-0.37083019133362205,-0.4158970715510371
Mississippi University for Women,-3.3135375396250226,0.3580241601461455,0.3503483557420119,-0.49838911067327013,-1.465318635939391,-0.06373368892972035
Missouri Southern State College,-2.6895267217041208,0.6671964532808692,-2.9412859940044984,-1.2150193058910204,-0.5837190850797291,-0.028952732162977883
Missouri Valley College,-3.366854662309607,-0.20445292282191235,-0.38070771570374073,-0.8611871416665432,1.0725655267905614,-0.17162151630683947
Monmouth College IL,0.6482269400945938,-1.9910437478608574,-1.2302567732251903,1.1586573967435925,0.32631803771214385,-0.4037604808293781
Monmouth College,-0.7180795761670538,-0.05734665575026745,0.6373936927025884,0.18500331169165862,1.5312186618857864,-0.1623140297445818
Montana College of Mineral Sci. & Tech.,-0.6344003885011679,-0.6708973308387659,-0.46279370711530127,0.5245699074302455,-2.001037645258121,0.4027893841376552
Montana State University,-1.510622770023392,2.7461425059289835,0.46080115277206624,0.9465891025410512,-0.011270721457156366,-0.2518944443661855
Montclair State University,-0.7407708178482013,2.2327050070684087,-0.08908336746939587,0.9333730580491904,0.8496404324389393,1.756928962477401
Montreat-Anderson College,-3.9908747781197143,0.06687679477121,2.5103907720703744,-0.3150980253965611,-0.1036425207072367,-2.492936455535176
Moorhead State University,-1.8191133486736677,1.5196570702871457,-0.8202375216970458,0.6022628327523679,-0.375955566727732,0.8574940528011233
Moravian College,0.6736670794425562,-1.1822480018786314,-0.27052797818651064,0.8735053568852954,0.5926099450164798,0.6136461386669765
Morehouse College,-0.016992890052215985,-0.268541380841998,-2.0546621570390076,-0.4769924357853878,0.13010867364033693,0.2093463164829689
Morningside College,-1.9705314937819296,-1.228050242132695,-0.15631847912434668,-0.804277389521222,-0.08924586372818992,-0.4525750207933831
Morris College,-3.5334072781460435,0.2200997976976902,1.29542180635909,-0.41576841036815165,-1.1213499203173345,1.011706688341185
Mount Holyoke College,3.4740403001045297,-2.85497831214702,0.7932212203887914,-0.5394794657106275,-0.03893808258277621,0.47206401864084135
Mount Marty College,-2.9434481105708907,-1.2405755065406545,-0.4939517053063511,-1.0138450214429005,-0.7381044684518463,-0.6166391639645479
Mount Mary College,-2.466507605040189,-1.3083489991017112,0.07584334817099264,-1.4837545456062602,-0.5307374175710087,-0.4949305784075891
Mount Mercy College,-2.2129761599843856,-1.0558618393103296,0.9198738139941477,-1.108763668925128,-1.1694251286781172,-1.356464837822255
Mount Saint Clare College,-3.60959918751943,-1.2680872188684675,0.450511350138106,-1.695805376957615,-0.7322009540049463,-1.259505078781835
Mount Saint Mary's College,0.2244435775973374,-1.7010443073370973,-0.3141338090040549,-0.4803443951487604,1.5564228068496169,0.7092590170157266
Mount Saint Mary College,-1.075586562262248,-0.8401558784267669,-1.5524835294977584,0.14731900267771594,0.3145277386120641,-0.4542647641895383
Mount St. Mary's College,0.3934190731674391,-1.6808517982855802,0.981041560007812,-0.8250260787962906,-0.4612619478953397,0.23341641262058505
Mount Union College,0.18433663373908568,-1.0066059420777336,-1.5559492645755169,0.9189169018547504,-0.5409587044489856,0.2749837507164512
Mount Vernon Nazarene College,-2.9843174711296685,-0.1530042981402441,-0.43854325079094425,-0.6466952283664383,-0.26381794338564085,1.0744786379108588
Muhlenberg College,1.396064740437751,-1.6611383276675211,-0.3404864218790048,-0.3431179069677036,0.12010912301807397,0.53276449024605
Murray State University,-1.2281416492411201,1.2464927315270409,-0.42193424637011456,0.4985920155307424,-1.2047313169780418,1.3188629561742424
Muskingum College,-0.1582906941873263,-1.303888333007583,-0.2733510307916164,0.05842775587798278,0.18447108962856124,0.584040344065862
National-Louis University,-1.724966434865567,-0.4135493989671351,-0.12285472008174686,-0.6649608400333159,0.31723136578420663,1.4706763776266538
Nazareth College of Rochester,0.5043321095398499,-1.173634099996038,-0.21293993470224695,0.816307571428029,0.3244276889348587,0.5677717099895554
New Jersey Institute of Technology,1.0492255130477743,-0.011897743234631023,1.1616075292231443,1.4341047828188083,0.6840981843839489,0.5919332694403657
New Mexico Institute of Mining and Tech.,-0.22076592349514618,0.022494976642159062,0.1914452973946056,2.8820420392874806,-0.6266206396901456,0.269677106211837
New York University,5.9513848656201676,1.8821551453914556,0.17665991079264784,-1.5130403760421889,1.5740262820436743,-1.4173439478266485
Newberry College,-1.9129136918077498,-1.2449008133226027,-0.31798473253109505,-0.8212657833574941,-0.9694454217173881,-0.5452207014495399
Niagara University,1.5712355197139753,-0.9121789321929892,-0.9242028915753544,0.827962317910115,-1.0783055041130052,0.38470534062847767
North Adams State College,-2.654864614581212,-0.24548129438204527,-0.3190265450660539,-0.29052198364488796,1.0585031736317458,0.1356484752673826
North Carolina A. & T. State University,-2.1474375660319787,2.2936079626853867,0.040026615674294344,0.25753686723491315,-0.6778785696438667,-0.19499607891537749
North Carolina State University at Raleigh,3.3867047305490066,4.684632697001836,-0.2576764192209302,-0.017921498513247792,1.4351874787878385,0.419593012704147
North Carolina Wesleyan College,-1.8861766000226245,-0.4678400271893384,0.6414592053807907,0.4151926764553558,1.1356376362163316,0.05650664555652062
North Central College,0.8611264661713065,-1.2588499977620977,0.007479597850988138,0.28503254752261736,1.1247426449790487,0.3977058561826048
North Dakota State University,-1.3348706841375324,2.0866644290511247,0.1438172227494945,1.1690815717272456,-0.72192654081997,-0.08726201423971384
North Park College,-0.5501009577831635,-1.5367163750799089,-0.7403613795516528,0.11315724448634218,0.7643660516659452,-0.3508562208061672
Northeast Missouri State University,-0.09507703917751566,1.549656357812022,-1.495648221254069,-0.727414849327093,-1.3696882556178072,-0.1041471018155921
Northeastern University,2.0083264877200366,4.994347820567749,1.5264589345713724,-1.0890285150974979,4.248195369218706,-1.237630727332627
Northern Arizona University,-0.744084896528842,4.081826663101188,0.4166696219961639,0.8322704267217427,-0.02673173274736024,0.31737017786025395
Northern Illinois University,-0.23903381418771782,4.477046811439933,-0.8608026991501436,-0.9260072239315852,0.2759228058664215,-0.4540209033417797
Northwest Missouri State University,-2.915736977953994,1.5989873902737126,-1.8367407061885226,-0.0186419696973571,-0.39150490468681726,-0.5760510922512467
Northwest Nazarene College,-1.9963213032505818,-0.8181870793232175,-0.7808093044186212,-0.4616834454774793,-1.046303696347343,-0.31623308893101953
Northwestern College,-1.3410142590600087,-0.826971036355413,-1.0731285374664168,0.3004250252026982,-1.1461709346590414,-1.0862106014589734
Northwestern University,6.509921322482946,0.1575105688302238,1.4653972827218924,-0.8860886823786597,-1.026346957641261,-0.4738827079968126
Norwich University,-0.7636324770291157,-0.9108173219214601,-0.2808732821772283,-0.7380848523979854,1.7725174119393199,0.08803315672552509
Notre Dame College,-2.938572068942918,-1.3496523463656558,-0.2645252606447912,-1.4874803851236438,0.6363118511093275,-0.895517727480234
Oakland University,-0.408188074020367,1.8753567204653285,-1.4545034989005012,1.395318908238401,1.3100924678033814,0.2580696205868716
Oberlin College,3.868452169828135,-2.039537931893578,0.13333551291927584,-0.49352506840022925,-0.10718038156618027,-0.11656610688198726
Occidental College,2.8350695041346126,-1.9532934921884004,0.21237643512888496,0.566472715267335,-0.13739150908628536,-0.123930166537755
Oglethorpe University,1.4212182215945797,-0.4642614269360648,2.1811473979698537,2.608554002204044,-1.9096048496138995,-0.8875537445929985
Ohio Northern University,0.9691107204371167,-1.1041906787256623,-0.5205956225823659,-0.6729899194860107,-0.41752356249754785,0.6765397152946637
